Jahr,Profs,Drittmitteleinnahmen,Grundmittel,THDummy,Mitarbeiter,DiplBaMa,ExzDreiFLDummy_U,ExzGefoerdertDummy_U,StudierendeGesamt,Zitationen,Publikationen,Exz_EC1_FJ,Exz_EC2_FJ,Exz_GS1_FJ,Exz_GS2_FJ,Exz_gefoerdert_FJ,Linien_UJ,Reputation,InstIDFinanzen,DM_DFG_Mittel,LuFid,EinheitlicheID,Fachgruppe,BundeslandID
1995,4,0,283.2747566052539,0,4,106,nicht gefördert,nicht gefördert,109,0,0,0,0,0,0,0,,0,10,2993.78882058099,36,107,131,138
1995,7,120.6775868946149,2492.944887165072,0,16,144,nicht gefördert,nicht gefördert,190,123,17,0,0,0,0,0,,0,10,2993.78882058099,13,107,128,138
1995,2,0,323.9240490329137,0,2,0,nicht gefördert,nicht gefördert,33,0,0,0,0,0,0,0,,0,10,2993.78882058099,20,107,128,138
1995,9,12.06775868946149,2324.631410706792,0,3,0,nicht gefördert,nicht gefördert,0,0,0,0,0,0,0,0,,0,10,2993.78882058099,11,107,127,138
1995,,,,,,,,,,,,0,0,0,0,0,,0,10,2993.78882058099,10,107,,
1995,0,0,978.1235990405629,0,0,0,nicht gefördert,nicht gefördert,173,0,0,0,0,0,0,0,,0,10,2993.78882058099,34,107,127,138
1995,1,31.75725970910919,156.8808629629994,0,0,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,2993.78882058099,41,107,129,138
1995,30,536.0625438897631,5311.719258945602,0,53,2961,nicht gefördert,nicht gefördert,3091,9,2,0,0,0,0,0,,0,10,2993.78882058099,56,107,129,138
1995,,,,,,,,,,,,0,0,0,0,0,,0,10,2993.78882058099,55,107,,
1995,0,139.7319427200804,480.1697668017309,0,1,0,nicht gefördert,nicht gefördert,101,0,0,0,0,0,0,0,,0,10,2993.78882058099,18,107,131,138
1995,12,639.591210541459,5121.175700690947,0,33,1386,nicht gefördert,nicht gefördert,1386,0,1,0,0,0,0,0,,0,10,2993.78882058099,8,107,126,138
1995,7,63.51451941821838,1538.321660309249,0,9,192,nicht gefördert,nicht gefördert,192,0,0,0,0,0,0,0,,0,10,2993.78882058099,38,107,129,138
1995,5,189.9084130604729,536.6976890839453,0,10,1,nicht gefördert,nicht gefördert,9,1,3,0,0,0,0,0,,0,10,2993.78882058099,25,107,128,138
1995,,,,,,,,,,,,0,0,0,0,0,,0,10,2993.78882058099,9,107,,
1995,11,111.7855541760643,918.4199507874376,0,4,129,nicht gefördert,nicht gefördert,129,0,0,0,0,0,0,0,,0,10,2993.78882058099,24,107,127,138
1995,,0,38.74385684511321,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,2993.78882058099,50,107,131,138
1996,2,1.253166375617302,1208.052386095079,0,2,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,3170.34313759991,14,107,127,138
1996,0,,,0,0,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,3170.34313759991,52,107,126,138
1996,22,681.7225083358121,4890.48178084652,0,49,2810,nicht gefördert,nicht gefördert,2852,7,2,0,0,0,0,0,,0,10,3170.34313759991,56,107,129,138
1996,9,82.7089807907419,1673.603694636906,0,3,124,nicht gefördert,nicht gefördert,124,0,0,0,0,0,0,0,,0,10,3170.34313759991,24,107,127,138
1996,,,,,,,,,,,,0,0,0,0,0,,0,10,3170.34313759991,50,107,,
1996,3,0,434.2221491513951,0,5,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,3170.34313759991,42,107,129,138
1996,6,8.14558144151246,1407.30583981823,0,5,108,nicht gefördert,nicht gefördert,155,2,1,0,0,0,0,0,,0,10,3170.34313759991,44,107,131,138
1996,3,0,506.9057989371986,0,2,0,nicht gefördert,nicht gefördert,34,0,0,0,0,0,0,0,,0,10,3170.34313759991,27,107,131,138
1996,,0,832.729056597697,0,,,nicht gefördert,nicht gefördert,,6,3,0,0,0,0,0,,0,10,3170.34313759991,16,107,125,138
1996,2,3.132915939043254,159.1521297033973,0,2,0,nicht gefördert,nicht gefördert,33,0,0,0,0,0,0,0,,0,10,3170.34313759991,20,107,128,138
1996,,,,,,,,,,,,0,0,0,0,0,,0,10,3170.34313759991,46,107,,
1996,3,,,0,3,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,3170.34313759991,53,107,129,138
1996,14,1847.167237659903,637.2351020013973,0,42,668,nicht gefördert,nicht gefördert,668,13,11,0,0,0,0,0,,0,10,3170.34313759991,2,107,125,138
1996,,,,,,,,,,,,0,0,0,0,0,,0,10,3170.34313759991,10,107,,
1996,1,0,78.32289847608136,0,0,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,3170.34313759991,41,107,129,138
1996,,,,,,,,,,,,0,0,0,0,0,,0,10,3170.34313759991,28,107,,
1996,2,,,0,4,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,3170.34313759991,26,107,126,138
1996,5,981.2292721083472,1484.375571918694,0,7,197,nicht gefördert,nicht gefördert,197,0,0,0,0,0,0,0,,0,10,3170.34313759991,38,107,129,138
1996,6,61.40515240524778,996.267268615755,0,8,65,nicht gefördert,nicht gefördert,141,1,0,0,0,0,0,0,,0,10,3170.34313759991,23,107,131,138
1996,8,28.82282663919794,3199.96034013878,0,3,0,nicht gefördert,nicht gefördert,0,0,0,0,0,0,0,0,,0,10,3170.34313759991,11,107,127,138
1996,0,147.2470491350329,458.6588934759324,0,1,0,nicht gefördert,nicht gefördert,104,0,0,0,0,0,0,0,,0,10,3170.34313759991,18,107,131,138
1996,,,,,,,,,,,,0,0,0,0,0,,0,10,3170.34313759991,9,107,,
1996,2,,,0,1,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,3170.34313759991,3,107,131,138
1996,2,11.90508056836437,1521.343979999404,0,6,273,nicht gefördert,nicht gefördert,485,2,1,0,0,0,0,0,,0,10,3170.34313759991,5,107,131,138
1996,0,1109.052242421312,271.9371035089544,0,10,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,3170.34313759991,30,107,125,138
1996,7,1406.052673442613,1797.667165823019,0,9,325,nicht gefördert,nicht gefördert,469,1,2,0,0,0,0,0,,0,10,3170.34313759991,17,107,131,138
1996,19,87.72164629321111,1362.191850296007,0,19,5,nicht gefördert,nicht gefördert,5,20,6,0,0,0,0,0,,0,10,3170.34313759991,39,107,131,138
1996,,,,,,,,,,,,0,0,0,0,0,,0,10,3170.34313759991,35,107,,
1996,13,159.7787128912059,2679.269711069792,0,22,144,nicht gefördert,nicht gefördert,144,2,0,0,0,0,0,0,,0,10,3170.34313759991,40,107,126,138
1996,0,0,820.8239760293326,0,1,0,nicht gefördert,nicht gefördert,154,0,1,0,0,0,0,0,,0,10,3170.34313759991,34,107,127,138
1996,2,68.29756747114295,291.9877655188313,0,3,85,nicht gefördert,nicht gefördert,87,0,0,0,0,0,0,0,,0,10,3170.34313759991,36,107,131,138
1996,8,1432.369167330576,2798.947099941242,0,39,98,nicht gefördert,nicht gefördert,120,318,42,0,0,0,0,0,,0,10,3170.34313759991,37,107,128,138
1996,1,,,0,0,,nicht gefördert,nicht gefördert,,2,0,0,0,0,0,0,,0,10,3170.34313759991,51,107,126,138
1996,,,,,,,,,,,,0,0,0,0,0,,0,10,3170.34313759991,33,107,,
1996,5,504.3994661859639,3830.303027074282,0,33,181,nicht gefördert,nicht gefördert,374,93,16,0,0,0,0,0,,0,10,3170.34313759991,12,107,128,138
1996,5,16.29116288302492,2411.092106687688,0,19,113,nicht gefördert,nicht gefördert,156,164,19,0,0,0,0,0,,0,10,3170.34313759991,13,107,128,138
1996,20,2864.111751473343,6966.351882056581,0,67,1656,nicht gefördert,nicht gefördert,1718,64,12,0,0,0,0,0,,0,10,3170.34313759991,31,107,126,138
1996,,,,,,,,,,,,0,0,0,0,0,,0,10,3170.34313759991,55,107,,
1996,5,1.253166375617302,315.1713434677514,0,2,255,nicht gefördert,nicht gefördert,385,0,0,0,0,0,0,0,,0,10,3170.34313759991,29,107,127,138
1996,14,311.4118443408994,3498.213937535697,0,15,116,nicht gefördert,nicht gefördert,404,19,12,0,0,0,0,0,,0,10,3170.34313759991,32,107,128,138
1996,16,2566.484737264234,4298.360668367347,0,51,997,nicht gefördert,nicht gefördert,1030,17,4,0,0,0,0,0,,0,10,3170.34313759991,15,107,126,138
1996,8,62.65831878086508,1914.211638755429,0,8,333,nicht gefördert,nicht gefördert,1046,2,1,0,0,0,0,0,,0,10,3170.34313759991,22,107,131,138
1996,9,3.132915939043254,1686.761941580888,0,11,178,nicht gefördert,nicht gefördert,231,1,0,0,0,0,0,0,,0,10,3170.34313759991,48,107,129,138
1996,1,246.8737759966084,4647.367503976762,0,5,2173,nicht gefördert,nicht gefördert,2193,0,0,0,0,0,0,0,,0,10,3170.34313759991,47,107,129,138
1996,2,0,5928.730123045454,0,2,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,3170.34313759991,1,107,125,138
1996,15,1657.93911494169,4346.607573828612,0,44,1370,nicht gefördert,nicht gefördert,1370,3,0,0,0,0,0,0,,0,10,3170.34313759991,8,107,126,138
1996,,,,,,,,,,,,0,0,0,0,0,,0,10,3170.34313759991,19,107,,
1996,,,,,,,,,,,,0,0,0,0,0,,0,10,3170.34313759991,7,107,,
1996,,,,,,,,,,,,0,0,0,0,0,,0,10,3170.34313759991,21,107,,
1996,10,692.3744225285592,2506.959334422412,0,21,1716,nicht gefördert,nicht gefördert,1717,0,0,0,0,0,0,0,,0,10,3170.34313759991,6,107,126,138
1996,3,281.3358513260843,1231.862547231808,0,5,0,nicht gefördert,nicht gefördert,197,0,0,0,0,0,0,0,,0,10,3170.34313759991,49,107,130,138
1996,5,0,360.9119161777828,0,7,0,nicht gefördert,nicht gefördert,34,2,0,0,0,0,0,0,,0,10,3170.34313759991,25,107,128,138
1997,1,12.29067022641943,148.1025762283542,0,0,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,4037.259617144123,41,107,129,138
1997,,,,,,,,,,,,0,0,0,0,0,,0,10,4037.259617144123,52,107,,
1997,9,380.3962435076814,1225.379821574017,0,12,182,nicht gefördert,nicht gefördert,234,2,1,0,0,0,0,0,,0,10,4037.259617144123,48,107,129,138
1997,9,151.78977729628,1421.416011685408,0,6,132,nicht gefördert,nicht gefördert,133,0,0,0,0,0,0,0,,0,10,4037.259617144123,24,107,127,138
1997,8,1089.567915572083,2077.737801776205,0,12,371,nicht gefördert,nicht gefördert,491,0,2,0,0,0,0,0,,0,10,4037.259617144123,17,107,131,138
1997,0,250.7296726189564,750.9599508342271,0,6,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,4037.259617144123,30,107,125,138
1997,8,1638.34634118171,2646.181299748103,0,40,103,nicht gefördert,nicht gefördert,129,495,52,0,0,0,0,0,,0,10,4037.259617144123,37,107,128,138
1997,,,,,,,,,,,,0,0,0,0,0,,0,10,4037.259617144123,46,107,,
1997,3,,,0,3,,nicht gefördert,nicht gefördert,,0,1,0,0,0,0,0,,0,10,4037.259617144123,53,107,129,138
1997,3,106.3142974585281,310.3394232170907,0,4,92,nicht gefördert,nicht gefördert,95,0,0,0,0,0,0,0,,0,10,4037.259617144123,36,107,131,138
1997,2,105.0852304358861,1381.471333449544,0,6,271,nicht gefördert,nicht gefördert,482,1,1,0,0,0,0,0,,0,10,4037.259617144123,5,107,131,138
1997,20,3214.010264208681,6485.172144970215,0,70,1631,nicht gefördert,nicht gefördert,1631,98,20,0,0,0,0,0,,0,10,4037.259617144123,31,107,126,138
1997,13,1999.692045838442,4828.389798448874,0,48,900,nicht gefördert,nicht gefördert,928,15,2,0,0,0,0,0,,0,10,4037.259617144123,15,107,126,138
1997,15,243.3552704831047,3182.054521619991,0,18,109,nicht gefördert,nicht gefördert,423,24,12,0,0,0,0,0,,0,10,4037.259617144123,32,107,128,138
1997,8,11.06160320377749,1758.1803758893,0,6,333,nicht gefördert,nicht gefördert,1061,1,1,0,0,0,0,0,,0,10,4037.259617144123,22,107,131,138
1997,15,152.404310807601,2547.241404425427,0,16,121,nicht gefördert,nicht gefördert,121,0,0,0,0,0,0,0,,0,10,4037.259617144123,40,107,126,138
1997,2,0,475.034404251111,0,2,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,4037.259617144123,1,107,125,138
1997,,0,1.843600533962914,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,4037.259617144123,33,107,128,138
1997,8,27.65400800944372,2786.294940329285,0,2,0,nicht gefördert,nicht gefördert,0,0,0,0,0,0,0,0,,0,10,4037.259617144123,11,107,127,138
1997,,,,,,,,,,,,0,0,0,0,0,,0,10,4037.259617144123,10,107,,
1997,,,,,,,,,,,,0,0,0,0,0,,0,10,4037.259617144123,19,107,,
1997,15,1353.8173254401,6872.942790613745,0,42,710,nicht gefördert,nicht gefördert,710,35,14,0,0,0,0,0,,0,10,4037.259617144123,2,107,125,138
1997,2,0,397.6031818246686,0,4,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,4037.259617144123,42,107,129,138
1997,14,1858.963871745939,3958.210346418377,0,49,1410,nicht gefördert,nicht gefördert,1410,5,0,0,0,0,0,0,,0,10,4037.259617144123,8,107,126,138
1997,6,7.98893564717263,1369.180663223125,0,4,100,nicht gefördert,nicht gefördert,143,1,1,0,0,0,0,0,,0,10,4037.259617144123,44,107,131,138
1997,5,60.83881762077618,497.772144169987,0,8,11,nicht gefördert,nicht gefördert,66,9,2,0,0,0,0,0,,0,10,4037.259617144123,25,107,128,138
1997,1,13.51973724906137,4904.591953852673,0,5,2247,nicht gefördert,nicht gefördert,2247,0,0,0,0,0,0,0,,0,10,4037.259617144123,47,107,129,138
1997,5,13.51973724906137,2349.361613780075,0,18,80,nicht gefördert,nicht gefördert,124,136,25,0,0,0,0,0,,0,10,4037.259617144123,13,107,128,138
1997,5,427.1007903680753,3623.90411625977,0,29,177,nicht gefördert,nicht gefördert,361,116,16,0,0,0,0,0,,0,10,4037.259617144123,12,107,128,138
1997,2,,,0,0,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,4037.259617144123,3,107,131,138
1997,2,19.05053885095012,265.4784768906597,0,1,0,nicht gefördert,nicht gefördert,29,1,0,0,0,0,0,0,,0,10,4037.259617144123,20,107,128,138
1997,1,1.843600533962915,1073.590044277737,0,2,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,4037.259617144123,14,107,127,138
1997,5,0,243.3552704831048,0,2,258,nicht gefördert,nicht gefördert,396,0,0,0,0,0,0,0,,0,10,4037.259617144123,29,107,127,138
1997,1,,,0,2,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,4037.259617144123,51,107,126,138
1997,2,0,1.229067022641943,0,3,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,4037.259617144123,26,107,126,138
1997,,,,,,,,,,,,0,0,0,0,0,,0,10,4037.259617144123,21,107,,
1997,,,,,,,,,,,,0,0,0,0,0,,0,10,4037.259617144123,35,107,,
1997,,0,864.6486504286071,0,,,nicht gefördert,nicht gefördert,,13,5,0,0,0,0,0,,0,10,4037.259617144123,16,107,125,138
1997,3,192.3489890434641,1174.988073645698,0,5,0,nicht gefördert,nicht gefördert,194,0,0,0,0,0,0,0,,0,10,4037.259617144123,49,107,130,138
1997,,,,,,,,,,,,0,0,0,0,0,,0,10,4037.259617144123,9,107,,
1997,0,0,856.6597147814343,0,1,0,nicht gefördert,nicht gefördert,152,0,0,0,0,0,0,0,,0,10,4037.259617144123,34,107,127,138
1997,9,439.3914605944947,3300.659489304938,0,25,1640,nicht gefördert,nicht gefördert,1642,0,0,0,0,0,0,0,,0,10,4037.259617144123,6,107,126,138
1997,6,23.35227343019692,1151.635800215501,0,7,71,nicht gefördert,nicht gefördert,158,0,1,0,0,0,0,0,,0,10,4037.259617144123,23,107,131,138
1997,,,,,,,,,,,,0,0,0,0,0,,0,10,4037.259617144123,7,107,,
1997,0,,,0,0,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,4037.259617144123,50,107,131,138
1997,5,522.3534846228258,1742.202504594954,0,5,206,nicht gefördert,nicht gefördert,206,0,2,0,0,0,0,0,,0,10,4037.259617144123,38,107,129,138
1997,16,104.4706969245652,1480.411228772221,0,19,1,nicht gefördert,nicht gefördert,1,7,6,0,0,0,0,0,,0,10,4037.259617144123,39,107,131,138
1997,0,148.7171097396751,251.9587396415984,0,0,3,nicht gefördert,nicht gefördert,112,0,2,0,0,0,0,0,,0,10,4037.259617144123,18,107,131,138
1997,21,455.9838654001609,5201.411639820704,0,59,2736,nicht gefördert,nicht gefördert,2797,6,0,0,0,0,0,0,,0,10,4037.259617144123,56,107,129,138
1997,,,,,,,,,,,,0,0,0,0,0,,0,10,4037.259617144123,28,107,,
1997,3,0,463.9728010473335,0,2,0,nicht gefördert,nicht gefördert,31,0,2,0,0,0,0,0,,0,10,4037.259617144123,27,107,131,138
1997,,,,,,,,,,,,0,0,0,0,0,,0,10,4037.259617144123,55,107,,
1998,0,66.34620839624122,211.2122414082174,0,6,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,3897.619047790728,30,107,125,138
1998,14,122.3448430059127,3648.432780982293,0,14,114,nicht gefördert,nicht gefördert,403,25,13,0,0,0,0,0,,0,10,3897.619047790728,32,107,128,138
1998,17,127.8229703046849,1521.09334662575,0,18,0,nicht gefördert,nicht gefördert,0,23,4,0,0,0,0,0,,0,10,3897.619047790728,39,107,131,138
1998,0,0,791.8937350780719,0,1,0,nicht gefördert,nicht gefördert,135,0,0,0,0,0,0,0,,0,10,3897.619047790728,34,107,127,138
1998,0,,,0,0,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,3897.619047790728,50,107,131,138
1998,,,,,,,,,,,,0,0,0,0,0,,0,10,3897.619047790728,28,107,,
1998,,,,,,,,,,,,0,0,0,0,0,,0,10,3897.619047790728,21,107,,
1998,7,307.9924903531932,2171.164452746719,0,11,404,nicht gefördert,nicht gefördert,475,0,0,0,0,0,0,0,,0,10,3897.619047790728,17,107,131,138
1998,13,1822.390348058222,4461.021663633505,0,48,1329,nicht gefördert,nicht gefördert,1329,5,1,0,0,0,0,0,,0,10,3897.619047790728,8,107,126,138
1998,2,27.39063649386106,203.2993908655465,0,2,0,nicht gefördert,nicht gefördert,28,1,0,0,0,0,0,0,,0,10,3897.619047790728,20,107,128,138
1998,7,30.43404054873451,3296.006591427947,0,3,0,nicht gefördert,nicht gefördert,0,0,0,0,0,0,0,0,,0,10,3897.619047790728,11,107,127,138
1998,2,189.2997322131286,4708.754753700203,0,5,2253,nicht gefördert,nicht gefördert,2253,0,0,0,0,0,0,0,,0,10,3897.619047790728,47,107,129,138
1998,6,504.5963922980181,1525.354112302573,0,12,226,nicht gefördert,nicht gefördert,226,0,0,0,0,0,0,0,,0,10,3897.619047790728,38,107,129,138
1998,7,88.86739840230476,1969.691104314097,0,7,237,nicht gefördert,nicht gefördert,829,4,1,0,0,0,0,0,,0,10,3897.619047790728,22,107,131,138
1998,3,0,264.7761527739902,0,5,110,nicht gefördert,nicht gefördert,115,0,0,0,0,0,0,0,,0,10,3897.619047790728,36,107,131,138
1998,8,2042.124120820085,2531.503492843737,0,48,87,nicht gefördert,nicht gefördert,126,465,48,0,0,0,0,0,,0,10,3897.619047790728,37,107,128,138
1998,,,,,,,,,,,,0,0,0,0,0,,0,10,3897.619047790728,55,107,,
1998,2,0,1252.056428174938,0,1,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,3897.619047790728,14,107,127,138
1998,5,300.6883206214969,4008.163140268335,0,26,190,nicht gefördert,nicht gefördert,334,171,20,0,0,0,0,0,,0,10,3897.619047790728,12,107,128,138
1998,1,0,83.38927110353255,0,1,45,nicht gefördert,nicht gefördert,45,0,0,0,0,0,0,0,,0,10,3897.619047790728,41,107,129,138
1998,20,569.1165582613353,4900.489209157229,0,50,2624,nicht gefördert,nicht gefördert,2694,2,0,0,0,0,0,0,,0,10,3897.619047790728,56,107,129,138
1998,11,933.1076832242001,2311.769720081872,0,27,1706,nicht gefördert,nicht gefördert,1706,0,0,0,0,0,0,0,,0,10,3897.619047790728,6,107,126,138
1998,12,136.3445016583306,1589.265597454916,0,9,139,nicht gefördert,nicht gefördert,139,1,0,0,0,0,0,0,,0,10,3897.619047790728,24,107,127,138
1998,4,0,354.2522319872696,0,6,0,nicht gefördert,nicht gefördert,0,10,3,0,0,0,0,0,,0,10,3897.619047790728,25,107,128,138
1998,2,,,0,1,2,nicht gefördert,nicht gefördert,2,0,0,0,0,0,0,0,,0,10,3897.619047790728,3,107,131,138
1998,,,,,,,,,,,,0,0,0,0,0,,0,10,3897.619047790728,7,107,,
1998,6,90.69344083522883,1308.663743595584,0,5,76,nicht gefördert,nicht gefördert,129,4,1,0,0,0,0,0,,0,10,3897.619047790728,44,107,131,138
1998,,,,,,,,,,,,0,0,0,0,0,,0,10,3897.619047790728,35,107,,
1998,2,57.21599623162087,1315.96791332728,0,4,0,nicht gefördert,nicht gefördert,222,0,0,0,0,0,0,0,,0,10,3897.619047790728,49,107,130,138
1998,,0,12.1736162194938,0,,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,3897.619047790728,33,107,128,138
1998,,0,827.1972221146038,0,,,nicht gefördert,nicht gefördert,,8,1,0,0,0,0,0,,0,10,3897.619047790728,16,107,125,138
1998,2,837.5447959011735,0,0,3,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,3897.619047790728,26,107,126,138
1998,2,0,438.2501839017769,0,3,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,3897.619047790728,42,107,129,138
1998,20,3259.485742769466,7687.638642610336,0,70,1270,nicht gefördert,nicht gefördert,1270,125,26,0,0,0,0,0,,0,10,3897.619047790728,31,107,126,138
1998,16,1524.136750680624,6625.490627459504,0,38,678,nicht gefördert,nicht gefördert,678,28,3,0,0,0,0,0,,0,10,3897.619047790728,2,107,125,138
1998,,,,,,,,,,,,0,0,0,0,0,,0,10,3897.619047790728,52,107,,
1998,14,139.9965865241787,2663.587228825244,0,21,70,nicht gefördert,nicht gefördert,70,0,0,0,0,0,0,0,,0,10,3897.619047790728,40,107,126,138
1998,5,0,41.39029514627893,0,4,251,nicht gefördert,nicht gefördert,363,0,0,0,0,0,0,0,,0,10,3897.619047790728,29,107,127,138
1998,6,118.6927581400646,906.3257275413134,0,6,74,nicht gefördert,nicht gefördert,146,1,0,0,0,0,0,0,,0,10,3897.619047790728,23,107,131,138
1998,13,2031.776547033515,5526.213082839213,0,43,798,nicht gefördert,nicht gefördert,798,23,7,0,0,0,0,0,,0,10,3897.619047790728,15,107,126,138
1998,3,0,469.2929052614861,0,1,0,nicht gefördert,nicht gefördert,35,0,1,0,0,0,0,0,,0,10,3897.619047790728,27,107,131,138
1998,4,4.260765676822831,2354.986057661076,0,18,51,nicht gefördert,nicht gefördert,89,179,34,0,0,0,0,0,,0,10,3897.619047790728,13,107,128,138
1998,1,20.08646676216477,405.9901009201183,0,1,0,nicht gefördert,nicht gefördert,109,0,1,0,0,0,0,0,,0,10,3897.619047790728,18,107,131,138
1998,9,68.17225082916529,1597.178447997587,0,11,209,nicht gefördert,nicht gefördert,256,2,1,0,0,0,0,0,,0,10,3897.619047790728,48,107,129,138
1998,,,,,,,,,,,,0,0,0,0,0,,0,10,3897.619047790728,46,107,,
1998,,,,0,,4,nicht gefördert,nicht gefördert,4,0,0,0,0,0,0,0,,0,10,3897.619047790728,10,107,131,138
1998,,,,,,,,,,,,0,0,0,0,0,,0,10,3897.619047790728,19,107,,
1998,3,,,0,2,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,3897.619047790728,53,107,129,138
1998,1,,,0,2,,nicht gefördert,nicht gefördert,,1,0,0,0,0,0,0,,0,10,3897.619047790728,51,107,126,138
1998,2,0,489.9880528346255,0,3,,nicht gefördert,nicht gefördert,,0,0,0,0,0,0,0,,0,10,3897.619047790728,1,107,125,138
1998,3,0,1457.181861473408,0,6,255,nicht gefördert,nicht gefördert,448,4,1,0,0,0,0,0,,0,10,3897.619047790728,5,107,131,138
1998,,,,,,,,,,,,0,0,0,0,0,,0,10,3897.619047790728,9,107,,
1999,5,26.01840340601207,1172.038311568497,0,4,247,nicht gefördert,nicht gefördert,339,0,0,0,0,0,0,0,,0,10,4344.378695585449,29,107,127,138
1999,,,,,,,,,,,,0,0,0,0,0,,0,10,4344.378695585449,28,107,,
1999,19,3531.241913429917,6939.04768046852,0,69,1141,nicht gefördert,nicht gefördert,1141,120,22,0,0,0,0,0,,0,10,4344.378695585449,31,107,126,138
1999,,,,,,,,,,,,0,0,0,0,0,,0,10,4344.378695585449,21,107,,
1999,,,,,,,,,,,,0,0,0,0,0,,0,10,4344.378695585449,55,107,,
1999,16,1279.13732093743,6196.010485524732,0,40,672,nicht gefördert,nicht gefördert,672,30,10,0,0,0,0,0,,0,10,4344.378695585449,2,107,125,138
1999,,,,0,,1,nicht gefördert,nicht gefördert,1,2,0,0,0,0,0,0,,0,10,4344.378695585449,10,107,131,138
1999,12,78.66028936701323,1108.505000925909,0,8,121,nicht gefördert,nicht gefördert,121,2,0,0,0,0,0,0,,0,10,4344.378695585449,24,107,127,138
1999,10,387.2506553452959,3684.326938121105,0,26,1578,nicht gefördert,nicht gefördert,1578,0,0,0,0,0,0,0,,0,10,4344.378695585449,6,107,126,138
